RepRisk_ID,RepRisk_story_ID,RepRisk_substory_ID,news_date,source_language,related_issues,related_topic_tags,related_UNGC_principles,related_countries,related_countries_codes,severity,novelty,reach,name,headquarter_country,headquarter_country_code,sectors,url,all_ISINs,primary_ISIN,No_reported_risk_exposure
58,237069,308394,20170713,English,Violation of national legislation,,,United States of America,US,1,1,3,Exxon Mobil Corp (ExxonMobil; Esso),United States of America,US,Oil and Gas,https://corporate.exxonmobil.com/,BREXXOBDR006 XS2196322155 XS2196322403 XS2196324011 XS2196322312 US30231GBB77 US30231GBC50 US30231GBL59 US30231GBN16 US30231GBA94 US30231GBM33 US30231GBH48 US30231GBJ04 US30231GBF81 US30231GBK76 US30231GBG64 US30231GBE17 US30231GBD34 US30231GAZ54 US30231GAY89 US30231GAB86 US30231GAS12 US30231GAQ55 US30231GAM42 US30231GAK85 US30231GAE26 US30231GAR39 US30231GAJ13 US30231GAV41 US30231GAF90 US30231GAG73 US30231GAL68 US30231GAT94 US30231GAD43 US30231GAW24 US30231GAN25 US30231GAA04 US30231GAC69 US30231GAU67 US30231GAP72 US30231G1022,US30231G1022,false
58,237069,308724,20170713,English,Violation of national legislation;Occupational health and safety issues,,Principle 1 (Human Rights),United States of America,US,1,1,3,Exxon Mobil Corp (ExxonMobil; Esso),United States of America,US,Oil and Gas,https://corporate.exxonmobil.com/,BREXXOBDR006 XS2196322155 XS2196322403 XS2196324011 XS2196322312 US30231GBB77 US30231GBC50 US30231GBL59 US30231GBN16 US30231GBA94 US30231GBM33 US30231GBH48 US30231GBJ04 US30231GBF81 US30231GBK76 US30231GBG64 US30231GBE17 US30231GBD34 US30231GAZ54 US30231GAY89 US30231GAB86 US30231GAS12 US30231GAQ55 US30231GAM42 US30231GAK85 US30231GAE26 US30231GAR39 US30231GAJ13 US30231GAV41 US30231GAF90 US30231GAG73 US30231GAL68 US30231GAT94 US30231GAD43 US30231GAW24 US30231GAN25 US30231GAA04 US30231GAC69 US30231GAU67 US30231GAP72 US30231G1022,US30231G1022,false
58,237369,308010,20170717,English,"Impacts on communities;Climate change, GHG emissions, and global pollution",Greenhouse gas (GHG) emissions;Airborne pollutants;Health impact,Principle 7 (Environment);Principle 8 (Environment);Principle 9 (Environment),United States of America,US,1,1,2,Exxon Mobil Corp (ExxonMobil; Esso),United States of America,US,Oil and Gas,https://corporate.exxonmobil.com/,BREXXOBDR006 XS2196322155 XS2196322403 XS2196324011 XS2196322312 US30231GBB77 US30231GBC50 US30231GBL59 US30231GBN16 US30231GBA94 US30231GBM33 US30231GBH48 US30231GBJ04 US30231GBF81 US30231GBK76 US30231GBG64 US30231GBE17 US30231GBD34 US30231GAZ54 US30231GAY89 US30231GAB86 US30231GAS12 US30231GAQ55 US30231GAM42 US30231GAK85 US30231GAE26 US30231GAR39 US30231GAJ13 US30231GAV41 US30231GAF90 US30231GAG73 US30231GAL68 US30231GAT94 US30231GAD43 US30231GAW24 US30231GAN25 US30231GAA04 US30231GAC69 US30231GAU67 US30231GAP72 US30231G1022,US30231G1022,false
58,238086,309051,20170720,English,Impacts on communities;Local pollution;Waste issues;Violation of national legislation,,Principle 7 (Environment);Principle 8 (Environment);Principle 9 (Environment),United States of America,US,2,1,2,Exxon Mobil Corp (ExxonMobil; Esso),United States of America,US,Oil and Gas,https://corporate.exxonmobil.com/,BREXXOBDR006 XS2196322155 XS2196322403 XS2196324011 XS2196322312 US30231GBB77 US30231GBC50 US30231GBL59 US30231GBN16 US30231GBA94 US30231GBM33 US30231GBH48 US30231GBJ04 US30231GBF81 US30231GBK76 US30231GBG64 US30231GBE17 US30231GBD34 US30231GAZ54 US30231GAY89 US30231GAB86 US30231GAS12 US30231GAQ55 US30231GAM42 US30231GAK85 US30231GAE26 US30231GAR39 US30231GAJ13 US30231GAV41 US30231GAF90 US30231GAG73 US30231GAL68 US30231GAT94 US30231GAD43 US30231GAW24 US30231GAN25 US30231GAA04 US30231GAC69 US30231GAU67 US30231GAP72 US30231G1022,US30231G1022,false
58,238230,309219,20170720,English,Violation of national legislation,,,United States of America,US,1,1,3,Exxon Mobil Corp (ExxonMobil; Esso),United States of America,US,Oil and Gas,https://corporate.exxonmobil.com/,BREXXOBDR006 XS2196322155 XS2196322403 XS2196324011 XS2196322312 US30231GBB77 US30231GBC50 US30231GBL59 US30231GBN16 US30231GBA94 US30231GBM33 US30231GBH48 US30231GBJ04 US30231GBF81 US30231GBK76 US30231GBG64 US30231GBE17 US30231GBD34 US30231GAZ54 US30231GAY89 US30231GAB86 US30231GAS12 US30231GAQ55 US30231GAM42 US30231GAK85 US30231GAE26 US30231GAR39 US30231GAJ13 US30231GAV41 US30231GAF90 US30231GAG73 US30231GAL68 US30231GAT94 US30231GAD43 US30231GAW24 US30231GAN25 US30231GAA04 US30231GAC69 US30231GAU67 US30231GAP72 US30231G1022,US30231G1022,false
58,238836,310206,20170724,English,Impacts on communities;Local pollution;Violation of national legislation,,Principle 7 (Environment);Principle 8 (Environment);Principle 9 (Environment),United States of America,US,1,1,3,Exxon Mobil Corp (ExxonMobil; Esso),United States of America,US,Oil and Gas,https://corporate.exxonmobil.com/,BREXXOBDR006 XS2196322155 XS2196322403 XS2196324011 XS2196322312 US30231GBB77 US30231GBC50 US30231GBL59 US30231GBN16 US30231GBA94 US30231GBM33 US30231GBH48 US30231GBJ04 US30231GBF81 US30231GBK76 US30231GBG64 US30231GBE17 US30231GBD34 US30231GAZ54 US30231GAY89 US30231GAB86 US30231GAS12 US30231GAQ55 US30231GAM42 US30231GAK85 US30231GAE26 US30231GAR39 US30231GAJ13 US30231GAV41 US30231GAF90 US30231GAG73 US30231GAL68 US30231GAT94 US30231GAD43 US30231GAW24 US30231GAN25 US30231GAA04 US30231GAC69 US30231GAU67 US30231GAP72 US30231G1022,US30231G1022,false
58,239376,311085,20170724,German,Impacts on communities;Local pollution;Violation of national legislation,Airborne pollutants;Health impact,Principle 7 (Environment);Principle 8 (Environment);Principle 9 (Environment),Italy,IT,1,1,2,Exxon Mobil Corp (ExxonMobil; Esso),United States of America,US,Oil and Gas,https://corporate.exxonmobil.com/,BREXXOBDR006 XS2196322155 XS2196322403 XS2196324011 XS2196322312 US30231GBB77 US30231GBC50 US30231GBL59 US30231GBN16 US30231GBA94 US30231GBM33 US30231GBH48 US30231GBJ04 US30231GBF81 US30231GBK76 US30231GBG64 US30231GBE17 US30231GBD34 US30231GAZ54 US30231GAY89 US30231GAB86 US30231GAS12 US30231GAQ55 US30231GAM42 US30231GAK85 US30231GAE26 US30231GAR39 US30231GAJ13 US30231GAV41 US30231GAF90 US30231GAG73 US30231GAL68 US30231GAT94 US30231GAD43 US30231GAW24 US30231GAN25 US30231GAA04 US30231GAC69 US30231GAU67 US30231GAP72 US30231G1022,US30231G1022,false
58,239496,311592,20170726,Italian,"Impacts on communities;Impacts on landscapes, ecosystems and biodiversity;Local pollution",Health impact;Land ecosystems,Principle 7 (Environment);Principle 8 (Environment);Principle 9 (Environment),Italy,IT,2,1,1,Exxon Mobil Corp (ExxonMobil; Esso),United States of America,US,Oil and Gas,https://corporate.exxonmobil.com/,BREXXOBDR006 XS2196322155 XS2196322403 XS2196324011 XS2196322312 US30231GBB77 US30231GBC50 US30231GBL59 US30231GBN16 US30231GBA94 US30231GBM33 US30231GBH48 US30231GBJ04 US30231GBF81 US30231GBK76 US30231GBG64 US30231GBE17 US30231GBD34 US30231GAZ54 US30231GAY89 US30231GAB86 US30231GAS12 US30231GAQ55 US30231GAM42 US30231GAK85 US30231GAE26 US30231GAR39 US30231GAJ13 US30231GAV41 US30231GAF90 US30231GAG73 US30231GAL68 US30231GAT94 US30231GAD43 US30231GAW24 US30231GAN25 US30231GAA04 US30231GAC69 US30231GAU67 US30231GAP72 US30231G1022,US30231G1022,false
58,239571,311541,20170727,English,Violation of national legislation;Tax evasion,,,Chad,TD,1,1,2,Exxon Mobil Corp (ExxonMobil; Esso),United States of America,US,Oil and Gas,https://corporate.exxonmobil.com/,BREXXOBDR006 XS2196322155 XS2196322403 XS2196324011 XS2196322312 US30231GBB77 US30231GBC50 US30231GBL59 US30231GBN16 US30231GBA94 US30231GBM33 US30231GBH48 US30231GBJ04 US30231GBF81 US30231GBK76 US30231GBG64 US30231GBE17 US30231GBD34 US30231GAZ54 US30231GAY89 US30231GAB86 US30231GAS12 US30231GAQ55 US30231GAM42 US30231GAK85 US30231GAE26 US30231GAR39 US30231GAJ13 US30231GAV41 US30231GAF90 US30231GAG73 US30231GAL68 US30231GAT94 US30231GAD43 US30231GAW24 US30231GAN25 US30231GAA04 US30231GAC69 US30231GAU67 US30231GAP72 US30231G1022,US30231G1022,false
58,2400267,2632922,20200624,English,"Impacts on communities;Climate change, GHG emissions, and global pollution;Violation of national legislation;Fraud",,Principle 7 (Environment);Principle 8 (Environment);Principle 9 (Environment),United States of America,US,1,1,3,Exxon Mobil Corp (ExxonMobil; Esso),United States of America,US,Oil and Gas,https://corporate.exxonmobil.com/,BREXXOBDR006 XS2196322155 XS2196322403 XS2196324011 XS2196322312 US30231GBB77 US30231GBC50 US30231GBL59 US30231GBN16 US30231GBA94 US30231GBM33 US30231GBH48 US30231GBJ04 US30231GBF81 US30231GBK76 US30231GBG64 US30231GBE17 US30231GBD34 US30231GAZ54 US30231GAY89 US30231GAB86 US30231GAS12 US30231GAQ55 US30231GAM42 US30231GAK85 US30231GAE26 US30231GAR39 US30231GAJ13 US30231GAV41 US30231GAF90 US30231GAG73 US30231GAL68 US30231GAT94 US30231GAD43 US30231GAW24 US30231GAN25 US30231GAA04 US30231GAC69 US30231GAU67 US30231GAP72 US30231G1022,US30231G1022,false
58,2400267,2632932,20200624,English,"Climate change, GHG emissions, and global pollution",,Principle 7 (Environment);Principle 8 (Environment);Principle 9 (Environment),United States of America,US,1,1,3,Exxon Mobil Corp (ExxonMobil; Esso),United States of America,US,Oil and Gas,https://corporate.exxonmobil.com/,BREXXOBDR006 XS2196322155 XS2196322403 XS2196324011 XS2196322312 US30231GBB77 US30231GBC50 US30231GBL59 US30231GBN16 US30231GBA94 US30231GBM33 US30231GBH48 US30231GBJ04 US30231GBF81 US30231GBK76 US30231GBG64 US30231GBE17 US30231GBD34 US30231GAZ54 US30231GAY89 US30231GAB86 US30231GAS12 US30231GAQ55 US30231GAM42 US30231GAK85 US30231GAE26 US30231GAR39 US30231GAJ13 US30231GAV41 US30231GAF90 US30231GAG73 US30231GAL68 US30231GAT94 US30231GAD43 US30231GAW24 US30231GAN25 US30231GAA04 US30231GAC69 US30231GAU67 US30231GAP72 US30231G1022,US30231G1022,false
58,2400267,2632962,20200624,English,"Climate change, GHG emissions, and global pollution",,Principle 7 (Environment);Principle 8 (Environment);Principle 9 (Environment),United States of America,US,1,1,3,Exxon Mobil Corp (ExxonMobil; Esso),United States of America,US,Oil and Gas,https://corporate.exxonmobil.com/,BREXXOBDR006 XS2196322155 XS2196322403 XS2196324011 XS2196322312 US30231GBB77 US30231GBC50 US30231GBL59 US30231GBN16 US30231GBA94 US30231GBM33 US30231GBH48 US30231GBJ04 US30231GBF81 US30231GBK76 US30231GBG64 US30231GBE17 US30231GBD34 US30231GAZ54 US30231GAY89 US30231GAB86 US30231GAS12 US30231GAQ55 US30231GAM42 US30231GAK85 US30231GAE26 US30231GAR39 US30231GAJ13 US30231GAV41 US30231GAF90 US30231GAG73 US30231GAL68 US30231GAT94 US30231GAD43 US30231GAW24 US30231GAN25 US30231GAA04 US30231GAC69 US30231GAU67 US30231GAP72 US30231G1022,US30231G1022,false
58,240534,312945,20170730,English,Poor employment conditions;Freedom of association and collective bargaining,,Principle 3 (Labour),Nigeria,NG,1,1,1,Exxon Mobil Corp (ExxonMobil; Esso),United States of America,US,Oil and Gas,https://corporate.exxonmobil.com/,BREXXOBDR006 XS2196322155 XS2196322403 XS2196324011 XS2196322312 US30231GBB77 US30231GBC50 US30231GBL59 US30231GBN16 US30231GBA94 US30231GBM33 US30231GBH48 US30231GBJ04 US30231GBF81 US30231GBK76 US30231GBG64 US30231GBE17 US30231GBD34 US30231GAZ54 US30231GAY89 US30231GAB86 US30231GAS12 US30231GAQ55 US30231GAM42 US30231GAK85 US30231GAE26 US30231GAR39 US30231GAJ13 US30231GAV41 US30231GAF90 US30231GAG73 US30231GAL68 US30231GAT94 US30231GAD43 US30231GAW24 US30231GAN25 US30231GAA04 US30231GAC69 US30231GAU67 US30231GAP72 US30231G1022,US30231G1022,false
58,2408597,2641827,20200625,English,"Climate change, GHG emissions, and global pollution;Violation of national legislation;Fraud",,Principle 7 (Environment);Principle 8 (Environment);Principle 9 (Environment),United States of America,US,1,1,1,Exxon Mobil Corp (ExxonMobil; Esso),United States of America,US,Oil and Gas,https://corporate.exxonmobil.com/,BREXXOBDR006 XS2196322155 XS2196322403 XS2196324011 XS2196322312 US30231GBB77 US30231GBC50 US30231GBL59 US30231GBN16 US30231GBA94 US30231GBM33 US30231GBH48 US30231GBJ04 US30231GBF81 US30231GBK76 US30231GBG64 US30231GBE17 US30231GBD34 US30231GAZ54 US30231GAY89 US30231GAB86 US30231GAS12 US30231GAQ55 US30231GAM42 US30231GAK85 US30231GAE26 US30231GAR39 US30231GAJ13 US30231GAV41 US30231GAF90 US30231GAG73 US30231GAL68 US30231GAT94 US30231GAD43 US30231GAW24 US30231GAN25 US30231GAA04 US30231GAC69 US30231GAU67 US30231GAP72 US30231G1022,US30231G1022,false
58,2408597,2642042,20200625,English,Fraud,,,United States of America,US,1,1,1,Exxon Mobil Corp (ExxonMobil; Esso),United States of America,US,Oil and Gas,https://corporate.exxonmobil.com/,BREXXOBDR006 XS2196322155 XS2196322403 XS2196324011 XS2196322312 US30231GBB77 US30231GBC50 US30231GBL59 US30231GBN16 US30231GBA94 US30231GBM33 US30231GBH48 US30231GBJ04 US30231GBF81 US30231GBK76 US30231GBG64 US30231GBE17 US30231GBD34 US30231GAZ54 US30231GAY89 US30231GAB86 US30231GAS12 US30231GAQ55 US30231GAM42 US30231GAK85 US30231GAE26 US30231GAR39 US30231GAJ13 US30231GAV41 US30231GAF90 US30231GAG73 US30231GAL68 US30231GAT94 US30231GAD43 US30231GAW24 US30231GAN25 US30231GAA04 US30231GAC69 US30231GAU67 US30231GAP72 US30231G1022,US30231G1022,false
58,2409012,2642322,20200624,English,Violation of national legislation;Poor employment conditions,,,United States of America,US,2,1,1,Exxon Mobil Corp (ExxonMobil; Esso),United States of America,US,Oil and Gas,https://corporate.exxonmobil.com/,BREXXOBDR006 XS2196322155 XS2196322403 XS2196324011 XS2196322312 US30231GBB77 US30231GBC50 US30231GBL59 US30231GBN16 US30231GBA94 US30231GBM33 US30231GBH48 US30231GBJ04 US30231GBF81 US30231GBK76 US30231GBG64 US30231GBE17 US30231GBD34 US30231GAZ54 US30231GAY89 US30231GAB86 US30231GAS12 US30231GAQ55 US30231GAM42 US30231GAK85 US30231GAE26 US30231GAR39 US30231GAJ13 US30231GAV41 US30231GAF90 US30231GAG73 US30231GAL68 US30231GAT94 US30231GAD43 US30231GAW24 US30231GAN25 US30231GAA04 US30231GAC69 US30231GAU67 US30231GAP72 US30231G1022,US30231G1022,false
58,2409077,2642387,20200625,English,"Impacts on communities;Climate change, GHG emissions, and global pollution;Violation of national legislation;Products (health and environmental issues);Misleading communication",Health impact,Principle 7 (Environment);Principle 8 (Environment);Principle 9 (Environment),United States of America,US,2,1,2,Exxon Mobil Corp (ExxonMobil; Esso),United States of America,US,Oil and Gas,https://corporate.exxonmobil.com/,BREXXOBDR006 XS2196322155 XS2196322403 XS2196324011 XS2196322312 US30231GBB77 US30231GBC50 US30231GBL59 US30231GBN16 US30231GBA94 US30231GBM33 US30231GBH48 US30231GBJ04 US30231GBF81 US30231GBK76 US30231GBG64 US30231GBE17 US30231GBD34 US30231GAZ54 US30231GAY89 US30231GAB86 US30231GAS12 US30231GAQ55 US30231GAM42 US30231GAK85 US30231GAE26 US30231GAR39 US30231GAJ13 US30231GAV41 US30231GAF90 US30231GAG73 US30231GAL68 US30231GAT94 US30231GAD43 US30231GAW24 US30231GAN25 US30231GAA04 US30231GAC69 US30231GAU67 US30231GAP72 US30231G1022,US30231G1022,false
58,2417339,2661644,20200627,English,"Corruption, bribery, extortion and money laundering",,Principle 10 (Anti-corruption),Liberia,LR,1,1,1,Exxon Mobil Corp (ExxonMobil; Esso),United States of America,US,Oil and Gas,https://corporate.exxonmobil.com/,BREXXOBDR006 XS2196322155 XS2196322403 XS2196324011 XS2196322312 US30231GBB77 US30231GBC50 US30231GBL59 US30231GBN16 US30231GBA94 US30231GBM33 US30231GBH48 US30231GBJ04 US30231GBF81 US30231GBK76 US30231GBG64 US30231GBE17 US30231GBD34 US30231GAZ54 US30231GAY89 US30231GAB86 US30231GAS12 US30231GAQ55 US30231GAM42 US30231GAK85 US30231GAE26 US30231GAR39 US30231GAJ13 US30231GAV41 US30231GAF90 US30231GAG73 US30231GAL68 US30231GAT94 US30231GAD43 US30231GAW24 US30231GAN25 US30231GAA04 US30231GAC69 US30231GAU67 US30231GAP72 US30231G1022,US30231G1022,false
58,2420494,2663364,20200627,English,"Impacts on communities;Impacts on landscapes, ecosystems and biodiversity;Local pollution",Economic impact,Principle 7 (Environment);Principle 8 (Environment);Principle 9 (Environment),United States of America,US,1,1,2,Exxon Mobil Corp (ExxonMobil; Esso),United States of America,US,Oil and Gas,https://corporate.exxonmobil.com/,BREXXOBDR006 XS2196322155 XS2196322403 XS2196324011 XS2196322312 US30231GBB77 US30231GBC50 US30231GBL59 US30231GBN16 US30231GBA94 US30231GBM33 US30231GBH48 US30231GBJ04 US30231GBF81 US30231GBK76 US30231GBG64 US30231GBE17 US30231GBD34 US30231GAZ54 US30231GAY89 US30231GAB86 US30231GAS12 US30231GAQ55 US30231GAM42 US30231GAK85 US30231GAE26 US30231GAR39 US30231GAJ13 US30231GAV41 US30231GAF90 US30231GAG73 US30231GAL68 US30231GAT94 US30231GAD43 US30231GAW24 US30231GAN25 US30231GAA04 US30231GAC69 US30231GAU67 US30231GAP72 US30231G1022,US30231G1022,false
58,242508,315963,20170712,Dutch,Violation of national legislation;Anti-competitive practices,,,Netherlands,NL,1,2,2,Exxon Mobil Corp (ExxonMobil; Esso),United States of America,US,Oil and Gas,https://corporate.exxonmobil.com/,BREXXOBDR006 XS2196322155 XS2196322403 XS2196324011 XS2196322312 US30231GBB77 US30231GBC50 US30231GBL59 US30231GBN16 US30231GBA94 US30231GBM33 US30231GBH48 US30231GBJ04 US30231GBF81 US30231GBK76 US30231GBG64 US30231GBE17 US30231GBD34 US30231GAZ54 US30231GAY89 US30231GAB86 US30231GAS12 US30231GAQ55 US30231GAM42 US30231GAK85 US30231GAE26 US30231GAR39 US30231GAJ13 US30231GAV41 US30231GAF90 US30231GAG73 US30231GAL68 US30231GAT94 US30231GAD43 US30231GAW24 US30231GAN25 US30231GAA04 US30231GAC69 US30231GAU67 US30231GAP72 US30231G1022,US30231G1022,false
58,2441739,2677709,20200630,English,"Impacts on communities;Local pollution;Climate change, GHG emissions, and global pollution;Violation of national legislation;Products (health and environmental issues)",Economic impact;Health impact,Principle 7 (Environment);Principle 8 (Environment);Principle 9 (Environment),United States of America,US,1,1,1,Exxon Mobil Corp (ExxonMobil; Esso),United States of America,US,Oil and Gas,https://corporate.exxonmobil.com/,BREXXOBDR006 XS2196322155 XS2196322403 XS2196324011 XS2196322312 US30231GBB77 US30231GBC50 US30231GBL59 US30231GBN16 US30231GBA94 US30231GBM33 US30231GBH48 US30231GBJ04 US30231GBF81 US30231GBK76 US30231GBG64 US30231GBE17 US30231GBD34 US30231GAZ54 US30231GAY89 US30231GAB86 US30231GAS12 US30231GAQ55 US30231GAM42 US30231GAK85 US30231GAE26 US30231GAR39 US30231GAJ13 US30231GAV41 US30231GAF90 US30231GAG73 US30231GAL68 US30231GAT94 US30231GAD43 US30231GAW24 US30231GAN25 US30231GAA04 US30231GAC69 US30231GAU67 US30231GAP72 US30231G1022,US30231G1022,false
58,244404,320112,20170814,English,"Impacts on landscapes, ecosystems and biodiversity;Local pollution",,Principle 7 (Environment);Principle 8 (Environment);Principle 9 (Environment),United States of America,US,1,1,2,Exxon Mobil Corp (ExxonMobil; Esso),United States of America,US,Oil and Gas,https://corporate.exxonmobil.com/,BREXXOBDR006 XS2196322155 XS2196322403 XS2196324011 XS2196322312 US30231GBB77 US30231GBC50 US30231GBL59 US30231GBN16 US30231GBA94 US30231GBM33 US30231GBH48 US30231GBJ04 US30231GBF81 US30231GBK76 US30231GBG64 US30231GBE17 US30231GBD34 US30231GAZ54 US30231GAY89 US30231GAB86 US30231GAS12 US30231GAQ55 US30231GAM42 US30231GAK85 US30231GAE26 US30231GAR39 US30231GAJ13 US30231GAV41 US30231GAF90 US30231GAG73 US30231GAL68 US30231GAT94 US30231GAD43 US30231GAW24 US30231GAN25 US30231GAA04 US30231GAC69 US30231GAU67 US30231GAP72 US30231G1022,US30231G1022,false
58,244743,319242,20170815,English,Poor employment conditions;Freedom of association and collective bargaining,Salaries and benefits,Principle 3 (Labour),Nigeria,NG,1,1,1,Exxon Mobil Corp (ExxonMobil; Esso),United States of America,US,Oil and Gas,https://corporate.exxonmobil.com/,BREXXOBDR006 XS2196322155 XS2196322403 XS2196324011 XS2196322312 US30231GBB77 US30231GBC50 US30231GBL59 US30231GBN16 US30231GBA94 US30231GBM33 US30231GBH48 US30231GBJ04 US30231GBF81 US30231GBK76 US30231GBG64 US30231GBE17 US30231GBD34 US30231GAZ54 US30231GAY89 US30231GAB86 US30231GAS12 US30231GAQ55 US30231GAM42 US30231GAK85 US30231GAE26 US30231GAR39 US30231GAJ13 US30231GAV41 US30231GAF90 US30231GAG73 US30231GAL68 US30231GAT94 US30231GAD43 US30231GAW24 US30231GAN25 US30231GAA04 US30231GAC69 US30231GAU67 US30231GAP72 US30231G1022,US30231G1022,false
58,2448624,2685034,20200630,English,Fraud,,,United States of America,US,2,1,3,Exxon Mobil Corp (ExxonMobil; Esso),United States of America,US,Oil and Gas,https://corporate.exxonmobil.com/,BREXXOBDR006 XS2196322155 XS2196322403 XS2196324011 XS2196322312 US30231GBB77 US30231GBC50 US30231GBL59 US30231GBN16 US30231GBA94 US30231GBM33 US30231GBH48 US30231GBJ04 US30231GBF81 US30231GBK76 US30231GBG64 US30231GBE17 US30231GBD34 US30231GAZ54 US30231GAY89 US30231GAB86 US30231GAS12 US30231GAQ55 US30231GAM42 US30231GAK85 US30231GAE26 US30231GAR39 US30231GAJ13 US30231GAV41 US30231GAF90 US30231GAG73 US30231GAL68 US30231GAT94 US30231GAD43 US30231GAW24 US30231GAN25 US30231GAA04 US30231GAC69 US30231GAU67 US30231GAP72 US30231G1022,US30231G1022,false
58,2448624,2685324,20200630,English,"Climate change, GHG emissions, and global pollution;Misleading communication",,Principle 7 (Environment);Principle 8 (Environment);Principle 9 (Environment),United States of America,US,1,1,3,Exxon Mobil Corp (ExxonMobil; Esso),United States of America,US,Oil and Gas,https://corporate.exxonmobil.com/,BREXXOBDR006 XS2196322155 XS2196322403 XS2196324011 XS2196322312 US30231GBB77 US30231GBC50 US30231GBL59 US30231GBN16 US30231GBA94 US30231GBM33 US30231GBH48 US30231GBJ04 US30231GBF81 US30231GBK76 US30231GBG64 US30231GBE17 US30231GBD34 US30231GAZ54 US30231GAY89 US30231GAB86 US30231GAS12 US30231GAQ55 US30231GAM42 US30231GAK85 US30231GAE26 US30231GAR39 US30231GAJ13 US30231GAV41 US30231GAF90 US30231GAG73 US30231GAL68 US30231GAT94 US30231GAD43 US30231GAW24 US30231GAN25 US30231GAA04 US30231GAC69 US30231GAU67 US30231GAP72 US30231G1022,US30231G1022,false
58,246066,321210,20170817,English,Impacts on communities;Local pollution;Violation of national legislation;Occupational health and safety issues,Oil sands,Principle 1 (Human Rights);Principle 7 (Environment);Principle 8 (Environment);Principle 9 (Environment),United States of America,US,2,1,2,Exxon Mobil Corp (ExxonMobil; Esso),United States of America,US,Oil and Gas,https://corporate.exxonmobil.com/,BREXXOBDR006 XS2196322155 XS2196322403 XS2196324011 XS2196322312 US30231GBB77 US30231GBC50 US30231GBL59 US30231GBN16 US30231GBA94 US30231GBM33 US30231GBH48 US30231GBJ04 US30231GBF81 US30231GBK76 US30231GBG64 US30231GBE17 US30231GBD34 US30231GAZ54 US30231GAY89 US30231GAB86 US30231GAS12 US30231GAQ55 US30231GAM42 US30231GAK85 US30231GAE26 US30231GAR39 US30231GAJ13 US30231GAV41 US30231GAF90 US30231GAG73 US30231GAL68 US30231GAT94 US30231GAD43 US30231GAW24 US30231GAN25 US30231GAA04 US30231GAC69 US30231GAU67 US30231GAP72 US30231G1022,US30231G1022,false
58,2468074,3412579,20200705,English,"Violation of national legislation;Corruption, bribery, extortion and money laundering",,Principle 10 (Anti-corruption),Nigeria,NG,2,1,1,Exxon Mobil Corp (ExxonMobil; Esso),United States of America,US,Oil and Gas,https://corporate.exxonmobil.com/,BREXXOBDR006 XS2196322155 XS2196322403 XS2196324011 XS2196322312 US30231GBB77 US30231GBC50 US30231GBL59 US30231GBN16 US30231GBA94 US30231GBM33 US30231GBH48 US30231GBJ04 US30231GBF81 US30231GBK76 US30231GBG64 US30231GBE17 US30231GBD34 US30231GAZ54 US30231GAY89 US30231GAB86 US30231GAS12 US30231GAQ55 US30231GAM42 US30231GAK85 US30231GAE26 US30231GAR39 US30231GAJ13 US30231GAV41 US30231GAF90 US30231GAG73 US30231GAL68 US30231GAT94 US30231GAD43 US30231GAW24 US30231GAN25 US30231GAA04 US30231GAC69 US30231GAU67 US30231GAP72 US30231G1022,US30231G1022,false
58,246855,322389,20170822,Dutch,Local pollution;Occupational health and safety issues,,Principle 1 (Human Rights);Principle 7 (Environment);Principle 8 (Environment);Principle 9 (Environment),Netherlands,NL,1,1,2,Exxon Mobil Corp (ExxonMobil; Esso),United States of America,US,Oil and Gas,https://corporate.exxonmobil.com/,BREXXOBDR006 XS2196322155 XS2196322403 XS2196324011 XS2196322312 US30231GBB77 US30231GBC50 US30231GBL59 US30231GBN16 US30231GBA94 US30231GBM33 US30231GBH48 US30231GBJ04 US30231GBF81 US30231GBK76 US30231GBG64 US30231GBE17 US30231GBD34 US30231GAZ54 US30231GAY89 US30231GAB86 US30231GAS12 US30231GAQ55 US30231GAM42 US30231GAK85 US30231GAE26 US30231GAR39 US30231GAJ13 US30231GAV41 US30231GAF90 US30231GAG73 US30231GAL68 US30231GAT94 US30231GAD43 US30231GAW24 US30231GAN25 US30231GAA04 US30231GAC69 US30231GAU67 US30231GAP72 US30231G1022,US30231G1022,false
58,246891,322461,20170901,English,"Climate change, GHG emissions, and global pollution;Misleading communication",Greenhouse gas (GHG) emissions;Airborne pollutants,Principle 7 (Environment);Principle 8 (Environment);Principle 9 (Environment),United States of America,US,2,1,1,Exxon Mobil Corp (ExxonMobil; Esso),United States of America,US,Oil and Gas,https://corporate.exxonmobil.com/,BREXXOBDR006 XS2196322155 XS2196322403 XS2196324011 XS2196322312 US30231GBB77 US30231GBC50 US30231GBL59 US30231GBN16 US30231GBA94 US30231GBM33 US30231GBH48 US30231GBJ04 US30231GBF81 US30231GBK76 US30231GBG64 US30231GBE17 US30231GBD34 US30231GAZ54 US30231GAY89 US30231GAB86 US30231GAS12 US30231GAQ55 US30231GAM42 US30231GAK85 US30231GAE26 US30231GAR39 US30231GAJ13 US30231GAV41 US30231GAF90 US30231GAG73 US30231GAL68 US30231GAT94 US30231GAD43 US30231GAW24 US30231GAN25 US30231GAA04 US30231GAC69 US30231GAU67 US30231GAP72 US30231G1022,US30231G1022,false
